id,SystemMoon,system,constellation,region,Ore1,p1,harvest1_rarity,H1Worth,Ore2,p2,harvest2_rarity,H2Worth,Ore3,p3,harvest3_rarity,H3Worth,Ore4,p4,harvest4_rarity,H4Worth, MoonWorth, Rent,Towered,Available,Owner,Ticker,Paid
40322767,R-AG7W VII - Moon 13,R-AG7W,O5PO-O,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.19,ubiquitous,1776388449,,,,0,2490862647,50000000,,Yes,,,
40323369,OP7-BP V - Moon 1,OP7-BP,9BGY-6,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.19,ubiquitous,1776388449,,,,0,2490862647,50000000,,Yes,,,
40328027,F18-AY I - Moon 1,F18-AY,TPB-KG,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.19,ubiquitous,1776388449,,,,0,2490862647,50000000,,Yes,,,
40324065,K-3PQW VII - Moon 4,K-3PQW,X7-FTR,Perrigen Falls,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.20,ubiquitous,1869882578,,,,0,2484156204,50000000,,Yes,,,
40322426,AY9X-Q VIII - Moon 6,AY9X-Q,O5PO-O,Perrigen Falls,Bitumens,0.22,ubiquitous,2607693344,Coesite,0.29,ubiquitous,3729823599,Zeolites,0.28,ubiquitous,2509685004,,,,0,2369786236,47000000,,Yes,,,
40322393,AY9X-Q VI - Moon 16,AY9X-Q,O5PO-O,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.21,ubiquitous,1963376707,,,,0,2477449761,50000000,,Yes,,,
40326574,JM0A-4 VII - Moon 1,JM0A-4,WXB-RY,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.21,ubiquitous,1963376707,,,,0,2477449761,50000000,,Yes,,,
40325253,2-YO2K III - Moon 1,2-YO2K,BXT7-V,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.21,ubiquitous,1963376707,,,,0,2477449761,50000000,,Yes,,,
40326471,4F6-VZ X - Moon 2,4F6-VZ,WXB-RY,Perrigen Falls,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.17,ubiquitous,1589400191,Zeolites,0.33,ubiquitous,2957843041,,,,0,2217071472,44000000,,Yes,,,
40325028,M5NO-B X - Moon 11,M5NO-B,VT-LHB,Perrigen Falls,Bitumens,0.36,ubiquitous,4267134563,Coesite,0.25,ubiquitous,3215365171,Zeolites,0.18,ubiquitous,1613368931,,,,0,2436393393,49000000,,Yes,,,
40325021,M5NO-B X - Moon 5,M5NO-B,VT-LHB,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.22,ubiquitous,2056870836,,,,0,2470743318,49000000,,Yes,,,
40325951,5-U12M VIII - Moon 7,5-U12M,L7-RDZ,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.22,ubiquitous,2056870836,,,,0,2470743318,49000000,,Yes,,,
40326895,3LL-O0 VI - Moon 4,3LL-O0,WXB-RY,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.22,ubiquitous,2056870836,,,,0,2470743318,49000000,,Yes,,,
40326286,0XN-SK V - Moon 5,0XN-SK,TY0-Q2,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.23,ubiquitous,2150364965,,,,0,2464036875,49000000,,Yes,,,
40324289,H-29TM IX - Moon 13,H-29TM,4LEZ-6,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.23,ubiquitous,2150364965,,,,0,2464036875,49000000,,Yes,,,
40322573,2V-ZHM V - Moon 3,2V-ZHM,O5PO-O,Perrigen Falls,Bitumens,0.16,ubiquitous,1896504250,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.32,ubiquitous,2868211433,,,,0,2344223704,47000000,,Yes,,,
40322463,XU7-CH V - Moon 1,XU7-CH,O5PO-O,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40323286,HB-KSF VI - Moon 5,HB-KSF,9BGY-6,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40324781,972C-1 VII - Moon 23,972C-1,VT-LHB,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40323646,6-8QLA VII - Moon 3,6-8QLA,9BGY-6,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40322273,A9-F18 IV - Moon 14,A9-F18,NT1-5Q,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40322287,A9-F18 V - Moon 10,A9-F18,NT1-5Q,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40325612,7MMJ-3 V - Moon 10,7MMJ-3,L7-RDZ,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40326441,4F6-VZ VII - Moon 6,4F6-VZ,WXB-RY,Perrigen Falls,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40322406,AY9X-Q VII - Moon 7,AY9X-Q,O5PO-O,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40322486,XU7-CH VI - Moon 20,XU7-CH,O5PO-O,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40323500,6-1T6Z V - Moon 10,6-1T6Z,9BGY-6,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40325227,7M4-4C IX - Moon 8,7M4-4C,VT-LHB,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40326170,MS-RXH VIII - Moon 4,MS-RXH,TY0-Q2,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40325948,5-U12M VIII - Moon 4,5-U12M,L7-RDZ,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40326557,JM0A-4 VI - Moon 10,JM0A-4,WXB-RY,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40325658,7MMJ-3 VII - Moon 23,7MMJ-3,L7-RDZ,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40323458,5ZU-VG VIII - Moon 7,5ZU-VG,9BGY-6,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40324055,K-3PQW VI - Moon 5,K-3PQW,X7-FTR,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40324180,C6CG-W VII - Moon 9,C6CG-W,X7-FTR,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40325365,SR-10Z V - Moon 15,SR-10Z,BXT7-V,Perrigen Falls,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40328131,RZ8A-P VII - Moon 2,RZ8A-P,TPB-KG,Perrigen Falls,Bitumens,0.27,ubiquitous,3200350922,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.24,ubiquitous,2243859094,,,,0,2457330433,49000000,,Yes,,,
40323732,5T-A3D VII - Moon 19,5T-A3D,9BGY-6,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.27,ubiquitous,3472594385,Zeolites,0.22,ubiquitous,1971895361,,,,0,2410830861,48000000,,Yes,,,
40325210,7M4-4C VIII - Moon 1,7M4-4C,VT-LHB,Perrigen Falls,Bitumens,0.26,ubiquitous,3081819407,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.25,ubiquitous,2337353222,,,,0,2450623990,49000000,,Yes,,,
40322118,TDP-T3 VIII - Moon 1,TDP-T3,NT1-5Q,Perrigen Falls,Bitumens,0.26,ubiquitous,3081819407,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.25,ubiquitous,2337353222,,,,0,2450623990,49000000,,Yes,,,
40322410,AY9X-Q VII - Moon 11,AY9X-Q,O5PO-O,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.18,ubiquitous,1682894320,,,,0,2500269918,50000000,,Yes,,,
40328289,0-U2M4 V - Moon 15,0-U2M4,TPB-KG,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.18,ubiquitous,1682894320,,,,0,2500269918,50000000,,Yes,,,
40324653,BEG-RL XI - Moon 16,BEG-RL,VT-LHB,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.18,ubiquitous,1682894320,,,,0,2500269918,50000000,,Yes,,,
40322267,A9-F18 IV - Moon 8,A9-F18,NT1-5Q,Perrigen Falls,Bitumens,0.17,ubiquitous,2015035766,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.31,ubiquitous,2778579826,,,,0,2351964751,47000000,,Yes,,,
40324015,RY-2FX IX - Moon 2,RY-2FX,X7-FTR,Perrigen Falls,Bitumens,0.17,ubiquitous,2015035766,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.31,ubiquitous,2778579826,,,,0,2351964751,47000000,,Yes,,,
40325008,M5NO-B IX - Moon 2,M5NO-B,VT-LHB,Perrigen Falls,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.19,ubiquitous,1776388449,,,,0,2493563475,50000000,,Yes,,,
40324876,U-W436 VIII - Moon 14,U-W436,VT-LHB,Perrigen Falls,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.19,ubiquitous,1776388449,,,,0,2493563475,50000000,,Yes,,,
40322587,2V-ZHM V - Moon 16,2V-ZHM,O5PO-O,Perrigen Falls,Coesite,0.28,ubiquitous,3601208992,Sylvite,0.21,ubiquitous,1963376707,Zeolites,0.30,ubiquitous,2688948219,,,,0,2210768014,44000000,,Yes,,,
40323752,H-FOYG I - Moon 3,H-FOYG,X7-FTR,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40323833,H-FOYG VI - Moon 8,H-FOYG,X7-FTR,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40325884,UYOC-1 VIII - Moon 12,UYOC-1,L7-RDZ,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40322374,AY9X-Q IV - Moon 1,AY9X-Q,O5PO-O,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.21,ubiquitous,1963376707,,,,0,2480150589,50000000,,Yes,,,
40328000,01B-88 VIII - Moon 1,01B-88,TPB-KG,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.21,ubiquitous,1963376707,,,,0,2480150589,50000000,,Yes,,,
40325257,2-YO2K IV - Moon 3,2-YO2K,BXT7-V,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.21,ubiquitous,1963376707,,,,0,2480150589,50000000,,Yes,,,
40326774,8B-A4E IX - Moon 4,8B-A4E,WXB-RY,Perrigen Falls,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.19,ubiquitous,1776388449,Zeolites,0.31,ubiquitous,2778579826,,,,0,2219140680,44000000,,Yes,,,
40328346,0-U2M4 IX - Moon 1,0-U2M4,TPB-KG,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.22,ubiquitous,2056870836,,,,0,2473444146,49000000,,Yes,,,
40326158,MS-RXH VII - Moon 1,MS-RXH,TY0-Q2,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.22,ubiquitous,2056870836,,,,0,2473444146,49000000,,Yes,,,
40324670,BEG-RL XII - Moon 2,BEG-RL,VT-LHB,Perrigen Falls,Bitumens,0.27,ubiquitous,3200350922,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.23,ubiquitous,2150364965,,,,0,2466737703,49000000,,Yes,,,
40326900,3LL-O0 VI - Moon 9,3LL-O0,WXB-RY,Perrigen Falls,Bitumens,0.27,ubiquitous,3200350922,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.23,ubiquitous,2150364965,,,,0,2466737703,49000000,,Yes,,,
40322598,2V-ZHM VI - Moon 8,2V-ZHM,O5PO-O,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40322632,2V-ZHM VIII - Moon 13,2V-ZHM,O5PO-O,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40323876,1A8-6G VIII - Moon 1,1A8-6G,X7-FTR,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40323381,OP7-BP IX - Moon 3,OP7-BP,9BGY-6,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40324897,Z-ENUD IV - Moon 3,Z-ENUD,VT-LHB,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40323725,5T-A3D VII - Moon 12,5T-A3D,9BGY-6,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40326643,PT-2KR VI - Moon 7,PT-2KR,WXB-RY,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40322114,TDP-T3 VII - Moon 6,TDP-T3,NT1-5Q,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40326915,3LL-O0 VII - Moon 4,3LL-O0,WXB-RY,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40325640,7MMJ-3 VII - Moon 5,7MMJ-3,L7-RDZ,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40325255,2-YO2K IV - Moon 1,2-YO2K,BXT7-V,Perrigen Falls,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40323705,5T-A3D III - Moon 1,5T-A3D,9BGY-6,Perrigen Falls,Bitumens,0.33,ubiquitous,3911540016,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.16,ubiquitous,1495906062,,,,0,2516383632,50000000,,Yes,,,
40326608,PT-2KR V - Moon 1,PT-2KR,WXB-RY,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.17,ubiquitous,1589400191,,,,0,2509677189,50000000,,Yes,,,
40322076,B-B0ME VI - Moon 13,B-B0ME,NT1-5Q,Perrigen Falls,Bitumens,0.26,ubiquitous,3081819407,Coesite,0.29,ubiquitous,3729823599,Zeolites,0.24,ubiquitous,2151158575,,,,0,2400750423,48000000,,Yes,,,
40323930,PE-SAM VII - Moon 16,PE-SAM,X7-FTR,Perrigen Falls,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.18,ubiquitous,1682894320,,,,0,2502970746,50000000,,Yes,,,
40323269,HB-KSF V - Moon 6,HB-KSF,9BGY-6,Perrigen Falls,Bitumens,0.33,ubiquitous,3911540016,Coesite,0.27,ubiquitous,3472594385,Zeolites,0.19,ubiquitous,1703000539,,,,0,2434054002,49000000,,Yes,,,
40322255,A9-F18 II - Moon 1,A9-F18,NT1-5Q,Perrigen Falls,Bitumens,0.16,ubiquitous,1896504250,Coesite,0.32,ubiquitous,4115667419,Zeolites,0.31,ubiquitous,2778579826,,,,0,2354665579,47000000,,Yes,,,
40323808,H-FOYG V - Moon 4,H-FOYG,X7-FTR,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40328092,RZ8A-P V - Moon 10,RZ8A-P,TPB-KG,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40325984,5V-Q1R III - Moon 2,5V-Q1R,TY0-Q2,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40326374,J9A-BH V - Moon 11,J9A-BH,WXB-RY,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40326996,A1F-22 VI - Moon 5,A1F-22,WXB-RY,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40325628,7MMJ-3 VI - Moon 14,7MMJ-3,L7-RDZ,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40326539,JM0A-4 V - Moon 16,JM0A-4,WXB-RY,Perrigen Falls,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40322751,R-AG7W VI - Moon 1,R-AG7W,O5PO-O,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40324860,U-W436 VIII - Moon 2,U-W436,VT-LHB,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40326529,JM0A-4 V - Moon 6,JM0A-4,WXB-RY,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40324691,972C-1 III - Moon 12,972C-1,VT-LHB,Perrigen Falls,Bitumens,0.23,ubiquitous,2726224860,Coesite,0.30,ubiquitous,3858438205,Zeolites,0.26,ubiquitous,2330421790,,,,0,2387969158,48000000,,Yes,,,
40322360,DE-IHK VIII - Moon 21,DE-IHK,NT1-5Q,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.20,ubiquitous,1869882578,,,,0,2489557860,50000000,,Yes,,,
40323462,5ZU-VG VIII - Moon 11,5ZU-VG,9BGY-6,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.20,ubiquitous,1869882578,,,,0,2489557860,50000000,,Yes,,,
40325525,TAL1-3 IX - Moon 10,TAL1-3,BXT7-V,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.20,ubiquitous,1869882578,,,,0,2489557860,50000000,,Yes,,,
40324724,972C-1 IV - Moon 19,972C-1,VT-LHB,Perrigen Falls,Bitumens,0.20,ubiquitous,2370630313,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.28,ubiquitous,2509685004,,,,0,2375187892,48000000,,Yes,,,
40326312,0XN-SK VI - Moon 14,0XN-SK,TY0-Q2,Perrigen Falls,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.18,ubiquitous,1682894320,Zeolites,0.31,ubiquitous,2778579826,,,,0,2228547951,45000000,,Yes,,,
40326947,3LL-O0 VIII - Moon 10,3LL-O0,WXB-RY,Perrigen Falls,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.18,ubiquitous,1682894320,Zeolites,0.31,ubiquitous,2778579826,,,,0,2228547951,45000000,,Yes,,,
40323306,HB-KSF VII - Moon 6,HB-KSF,9BGY-6,Perrigen Falls,Bitumens,0.27,ubiquitous,3200350922,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.22,ubiquitous,2056870836,,,,0,2476144974,50000000,,Yes,,,
40323456,5ZU-VG VIII - Moon 5,5ZU-VG,9BGY-6,Perrigen Falls,Bitumens,0.34,ubiquitous,4030071532,Coesite,0.16,ubiquitous,2057833710,Sylvite,0.29,ubiquitous,2711329738,,,,0,2356937941,47000000,,Yes,,,
40325068,JZ-UQC V - Moon 4,JZ-UQC,VT-LHB,Perrigen Falls,Bitumens,0.33,ubiquitous,3911540016,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.15,ubiquitous,1402411933,,,,0,2525790902,51000000,,Yes,,,
40324269,H-29TM VIII - Moon 1,H-29TM,4LEZ-6,Perrigen Falls,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.28,ubiquitous,3601208992,Zeolites,0.20,ubiquitous,1792632146,,,,0,2429013783,49000000,,Yes,,,
40325561,QHY-RU VIII - Moon 3,QHY-RU,BXT7-V,Perrigen Falls,Bitumens,0.26,ubiquitous,3081819407,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.23,ubiquitous,2150364965,,,,0,2469438531,49000000,,Yes,,,
40326303,0XN-SK VI - Moon 5,0XN-SK,TY0-Q2,Perrigen Falls,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40322082,B-B0ME VI - Moon 16,B-B0ME,NT1-5Q,Perrigen Falls,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40325610,7MMJ-3 V - Moon 8,7MMJ-3,L7-RDZ,Perrigen Falls,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40324281,H-29TM IX - Moon 5,H-29TM,4LEZ-6,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.16,ubiquitous,1495906062,,,,0,2519084460,50000000,,Yes,,,
40325463,TAL1-3 VII - Moon 6,TAL1-3,BXT7-V,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.29,ubiquitous,3729823599,Zeolites,0.22,ubiquitous,1971895361,,,,0,2416232517,48000000,,Yes,,,
40323394,OP7-BP IX - Moon 16,OP7-BP,9BGY-6,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.16,ubiquitous,2057833710,Sylvite,0.31,ubiquitous,2898317996,,,,0,2343525055,47000000,,Yes,,,
40326404,J9A-BH VII - Moon 18,J9A-BH,WXB-RY,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.18,ubiquitous,1682894320,,,,0,2505671574,50000000,,Yes,,,
40326408,J9A-BH VII - Moon 21,J9A-BH,WXB-RY,Perrigen Falls,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.18,ubiquitous,1682894320,,,,0,2505671574,50000000,,Yes,,,
40326873,49V-E4 VII - Moon 23,49V-E4,WXB-RY,Perrigen Falls,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.28,ubiquitous,3601208992,Zeolites,0.19,ubiquitous,1703000539,,,,0,2436754830,49000000,,Yes,,,
40325830,UYOC-1 V - Moon 6,UYOC-1,L7-RDZ,Perrigen Falls,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.19,ubiquitous,1776388449,,,,0,2498965131,50000000,,Yes,,,
40325040,M5NO-B X - Moon 22,M5NO-B,VT-LHB,Perrigen Falls,Bitumens,0.22,ubiquitous,2607693344,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.26,ubiquitous,2330421790,,,,0,2390669986,48000000,,Yes,,,
40322728,AK-L0Z V - Moon 15,AK-L0Z,O5PO-O,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.20,ubiquitous,1869882578,,,,0,2492258688,50000000,,Yes,,,
40324906,Z-ENUD V - Moon 1,Z-ENUD,VT-LHB,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.20,ubiquitous,1869882578,,,,0,2492258688,50000000,,Yes,,,
40326302,0XN-SK VI - Moon 4,0XN-SK,TY0-Q2,Perrigen Falls,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.20,ubiquitous,1869882578,,,,0,2492258688,50000000,,Yes,,,
